Area_Type,Area_Name,Year,Time_Period,Ownership,NAICS_Level,NAICS_Code,Industry_Name,Establishments,Average_Monthly_Employment,1st_Month_Emp,2nd_Month_Emp,3rd_Month_Emp,Total_Wages,Average_Weekly_Wages
County,Mono County,2020,Annual,Federal Government,3,541,Professional and Technical Services,1,2,0,0,0,182446,1754
County,Mono County,2020,Annual,Federal Government,6,921190,Other General Government Support,1,2,0,0,0,162414,1630
County,Mono County,2020,Annual,Private,4,5416,Management & Technical Consulting Svc,3,3,0,0,0,284923,1604
County,Mono County,2020,Annual,Private,4,5312,Offices of Real Estate Agents & Brokers,20,24,0,0,0,1962580,1551
County,Mono County,2020,Annual,Federal Government,3,928,National Security & International Affair,1,94,0,0,0,7381677,1513
County,Mono County,2020,Annual,Private,3,522,Credit Intermediation & Related Activity,4,17,0,0,0,1274468,1442
County,Mono County,2020,Annual,Local Government,3,921,"Executive, Legislative, & Gen Government",5,164,0,0,0,12204990,1431
County,Mono County,2020,Annual,Federal Government,2,1028,Public Administration,8,200,0,0,0,14864187,1427
County,Monterey County,2020,Annual,Private,6,512110,Motion Picture and Video Production,12,22,0,0,0,7749688,6826
County,Monterey County,2020,Annual,Private,5,52311,Investment Banking & Securities Dealing,8,84,0,0,0,22223394,5073
County,Monterey County,2020,Annual,Private,4,5231,Security & Commodity Investment Activity,34,179,0,0,0,37513934,4021
County,Monterey County,2020,Annual,Private,6,523920,Portfolio Management,15,55,0,0,0,9201311,3222
County,Monterey County,2020,Annual,Private,6,523120,Securities Brokerage,26,95,0,0,0,15290540,3090
County,Monterey County,2020,Annual,Private,6,531390,Other Activities Related to Real Estate,10,13,0,0,0,1948724,2959
County,Monterey County,2020,Annual,Private,3,518,"ISPs, Search Portals, & Data Processing",6,25,0,0,0,3853852,2945
County,Monterey County,2020,Annual,Federal Government,5,92119,Other General Government Support,3,8,0,0,0,1218456,2929
County,Monterey County,2020,Annual,Private,3,512,Motion Picture & Sound Recording Ind,22,91,0,0,0,13753196,2906
County,Monterey County,2020,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,11,35,0,0,0,4991174,2749
County,Napa County,2020,Annual,Private,6,531390,Other Activities Related to Real Estate,9,27,0,0,0,7968459,5606
County,Napa County,2020,Annual,Private,4,7115,Independent Artists/Writers/Performers,8,20,0,0,0,4356637,4120
County,Napa County,2020,Annual,Private,6,522292,Real Estate Credit,9,34,0,0,0,6708761,3804
County,Napa County,2020,Annual,Private,6,512110,Motion Picture and Video Production,6,16,0,0,0,2888718,3436
County,Napa County,2020,Annual,Private,4,5222,Nondepository Credit Intermediation,12,39,0,0,0,6929081,3402
County,Napa County,2020,Annual,Private,2,22,Utilities,8,163,0,0,0,26529242,3136
County,Napa County,2020,Annual,Private,5,52312,Securities Brokerage,12,67,0,0,0,10859283,3109
County,Napa County,2020,Annual,Private,4,5418,Advertising and Related Services,9,127,0,0,0,18757249,2837
County,Napa County,2020,Annual,Private,5,52392,Portfolio Management,10,35,0,0,0,5002765,2789
County,Napa County,2020,Annual,Private,6,561312,Executive Search Services,4,3,0,0,0,359496,2676
County,Nevada County,2020,Annual,Private,5,56161,Security and Armored Car Services,3,18,0,0,0,4881429,5191
County,Nevada County,2020,Annual,Private,5,52393,Investment Advice,14,44,0,0,0,9286558,4105
County,Nevada County,2020,Annual,Private,5,52411,Direct Life & Health Insurance Carriers,4,4,0,0,0,778656,3823
County,Nevada County,2020,Annual,Private,4,5239,Other Financial Investment Activities,18,49,0,0,0,9459669,3706
County,Nevada County,2020,Annual,Private,4,5616,Investigation and Security Services,8,32,0,0,0,5404178,3291
County,Nevada County,2020,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,11,61,0,0,0,10106748,3173
County,Nevada County,2020,Annual,Private,6,522292,Real Estate Credit,7,20,0,0,0,3095306,3027
County,Nevada County,2020,Annual,Private,4,5222,Nondepository Credit Intermediation,9,22,0,0,0,3324604,2928
County,Nevada County,2020,Annual,Private,4,5223,Activities Rel to Credit Intermediation,14,69,0,0,0,10439152,2902
County,Nevada County,2020,Annual,Private,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",4,12,0,0,0,1757541,2817
County,Orange County,2020,Annual,Private,6,481112,Scheduled Freight Air Transportation,7,26,0,0,0,10983262,8256
County,Orange County,2020,Annual,Private,5,52392,Portfolio Management,298,3641,0,0,0,1427721354,7541
County,Orange County,2020,Annual,Private,6,532411,Transportation Equipment Rental/Leasing,8,163,0,0,0,60856420,7184
County,Orange County,2020,Annual,Private,5,52311,Investment Banking & Securities Dealing,134,940,0,0,0,271641869,5557
County,Orange County,2020,Annual,Private,6,334413,Semiconductor and Related Devices,61,4138,0,0,0,1120356422,5207
County,Orange County,2020,Annual,Private,4,5231,Security & Commodity Investment Activity,442,2658,0,0,0,646977700,4682
County,Orange County,2020,Annual,Private,6,541713,Research and Development in Nanotechnology,5,12,0,0,0,2720349,4549
County,Orange County,2020,Annual,Private,5,52312,Securities Brokerage,263,1600,0,0,0,362147327,4354
County,Orange County,2020,Annual,Private,3,523,Financial Investment & Related Activity,1820,12465,0,0,0,2804394373,4326
County,Orange County,2020,Annual,Private,4,5239,Other Financial Investment Activities,1374,9802,0,0,0,2156906331,4232
County,Placer County,2020,Annual,Private,2,1029,Unclassified,0,0,0,0,0,67086,5160
County,Placer County,2020,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,62,1102,0,0,0,273997722,4780
County,Placer County,2020,Annual,Private,4,5223,Activities Rel to Credit Intermediation,79,1198,0,0,0,282756460,4539
County,Placer County,2020,Annual,Private,6,523120,Securities Brokerage,62,331,0,0,0,63420232,3684
County,Placer County,2020,Annual,Private,6,522120,Savings Institutions,7,32,0,0,0,5746804,3427
County,Placer County,2020,Annual,Private,5,53139,Other Activities Related to Real Estate,62,271,0,0,0,45172411,3205
County,Placer County,2020,Annual,Private,3,525,"Funds, Trusts & Other Financial Vehicles",9,9,0,0,0,1564067,3194
County,Placer County,2020,Annual,Private,4,5231,Security & Commodity Investment Activity,80,566,0,0,0,93564581,3178
County,Placer County,2020,Annual,Private,3,523,Financial Investment & Related Activity,209,1032,0,0,0,154468277,2880
County,Placer County,2020,Annual,Private,6,523930,Investment Advice,97,378,0,0,0,53206612,2706
County,Plumas County,2020,Annual,Private,2,22,Utilities,6,135,0,0,0,18375481,2627
County,Plumas County,2020,Annual,Private,4,4234,Commercial Goods Merchant Wholesalers,3,13,0,0,0,1353344,2055
County,Plumas County,2020,Annual,Local Government,6,221310,Water Supply and Irrigation Systems,6,45,0,0,0,3376375,1448
County,Plumas County,2020,Annual,Federal Government,4,9241,Administration of Environmental Programs,4,294,0,0,0,21910758,1432
County,Plumas County,2020,Annual,Private,3,115,Agriculture & Forestry Support Activity,4,14,0,0,0,940774,1277
County,Plumas County,2020,Annual,Private,4,5413,Architectural and Engineering Services,11,47,0,0,0,3049657,1254
County,Plumas County,2020,Annual,Private,4,2389,Other Specialty Trade Contractors,10,120,0,0,0,7796125,1246
County,Plumas County,2020,Annual,Private,5,54151,Computer Systems Design and Rel Services,3,14,0,0,0,895588,1245
County,Plumas County,2020,Annual,Private,3,517,Telecommunications,3,8,0,0,0,509632,1238
County,Plumas County,2020,Annual,Private,3,423,"Merchant Wholesalers, Durable Goods",7,34,0,0,0,2176766,1231
County,Riverside County,2020,Annual,Private,6,541512,Computer Systems Design Services,205,785,0,0,0,136541686,3343
County,Riverside County,2020,Annual,Private,5,52311,Investment Banking & Securities Dealing,40,195,0,0,0,33827260,3333
County,Riverside County,2020,Annual,Federal Government,6,922130,Legal Counsel and Prosecution,2,15,0,0,0,2365825,3102
County,Riverside County,2020,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,92,424,0,0,0,63049170,2857
County,Riverside County,2020,Annual,Federal Government,6,922120,Police Protection,12,752,0,0,0,99425381,2541
County,Riverside County,2020,Annual,Private,5,52312,Securities Brokerage,73,182,0,0,0,23992793,2537
County,Riverside County,2020,Annual,Private,6,236117,New Housing Operative Builders,13,555,0,0,0,72539126,2514
County,Riverside County,2020,Annual,Private,6,541191,Title Abstract and Settlement Offices,6,19,0,0,0,2431438,2472
County,Riverside County,2020,Annual,Federal Government,5,92113,Public Finance Activities,2,26,0,0,0,3300666,2465
County,Riverside County,2020,Annual,Federal Government,4,9221,"Justice, Public Order, and Safety Activi",18,887,0,0,0,112855825,2447
County,Sacramento County,2020,Annual,Private,5,52391,Miscellaneous Intermediation,7,13,0,0,0,6322399,9599
County,Sacramento County,2020,Annual,Private,6,711211,Sports Teams and Clubs,10,393,0,0,0,135723752,6640
County,Sacramento County,2020,Annual,Private,5,71121,Spectator Sports,22,421,0,0,0,136542611,6243
County,Sacramento County,2020,Annual,Private,5,23721,Land Subdivision,26,153,0,0,0,45399830,5706
County,Sacramento County,2020,Annual,Private,4,3241,Petroleum & Coal Products Manufacturing,3,12,0,0,0,2301093,3793
County,Sacramento County,2020,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,82,529,0,0,0,96313695,3501
County,Sacramento County,2020,Annual,Federal Government,4,9271,Space Research and Technology,1,3,0,0,0,541926,3474
County,Sacramento County,2020,Annual,Private,6,523120,Securities Brokerage,95,414,0,0,0,74769913,3470
County,Sacramento County,2020,Annual,Private,6,517911,Telecommunications Resellers,11,107,0,0,0,18912226,3396
County,Sacramento County,2020,Annual,Private,5,54171,Physical/Engineering/Biological Research,54,4692,0,0,0,820299003,3362
County,San Benito County,2020,Annual,Private,4,5411,Legal Services,11,20,0,0,0,3717636,3531
County,San Benito County,2020,Annual,Private,4,5223,Activities Rel to Credit Intermediation,5,22,0,0,0,3068977,2683
County,San Benito County,2020,Annual,Private,4,5231,Security & Commodity Investment Activity,4,6,0,0,0,816063,2478
County,San Benito County,2020,Annual,Private,4,5173,Wired and Wireless Telecommunications Carriers,3,14,0,0,0,1530501,2102
County,San Benito County,2020,Annual,Private,3,523,Financial Investment & Related Activity,9,19,0,0,0,2090045,2079
County,San Benito County,2020,Annual,Federal Government,6,928110,National Security,1,8,0,0,0,824929,2025
County,San Benito County,2020,Annual,Private,5,54151,Computer Systems Design and Rel Services,4,9,0,0,0,878578,1988
County,San Benito County,2020,Annual,Private,4,3323,Architectural and Structural Metals,3,18,0,0,0,1788355,1893
County,San Benito County,2020,Annual,Private,6,523930,Investment Advice,5,13,0,0,0,1273982,1885
County,San Benito County,2020,Annual,Private,5,52421,Insurance Agencies and Brokerages,17,55,0,0,0,5409878,1883
County,San Bernardino County,2020,Annual,Private,4,5152,Cable and Other Subscription Programming,3,162,0,0,0,35834147,4254
County,San Bernardino County,2020,Annual,Private,5,52311,Investment Banking & Securities Dealing,27,42,0,0,0,6463495,2995
County,San Bernardino County,2020,Annual,Private,6,522292,Real Estate Credit,69,597,0,0,0,83062143,2678
County,San Bernardino County,2020,Annual,Private,4,2211,Power Generation and Supply,39,2240,0,0,0,308325023,2647
County,San Bernardino County,2020,Annual,Private,3,486,Pipeline Transportation,12,204,0,0,0,28051170,2645
County,San Bernardino County,2020,Annual,Local Government,5,92216,Fire Protection,15,1327,0,0,0,178465766,2586
County,San Bernardino County,2020,Annual,Private,3,515,Broadcasting (except Internet),24,348,0,0,0,45550792,2519
County,San Bernardino County,2020,Annual,Federal Government,6,922120,Police Protection,3,196,0,0,0,24722037,2423
County,San Bernardino County,2020,Annual,Private,5,23721,Land Subdivision,25,91,0,0,0,11440540,2415
County,San Bernardino County,2020,Annual,Private,5,32519,Other Basic Organic Chemical Mfg,3,13,0,0,0,1619388,2336
County,San Diego County,2020,Annual,Private,6,711211,Sports Teams and Clubs,29,932,0,0,0,365517208,7544
County,San Diego County,2020,Annual,Federal Government,6,712110,Museums,1,0,0,0,0,29175,6733
County,San Diego County,2020,Annual,Private,4,7112,Spectator Sports,87,1254,0,0,0,382387551,5863
County,San Diego County,2020,Annual,Private,6,541513,Computer Facilities Management Services,44,1990,0,0,0,497769967,4810
County,San Diego County,2020,Annual,Private,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",466,18044,0,0,0,3863447350,4117
County,San Diego County,2020,Annual,Private,6,551111,Offices of Bank Holding Companies,5,26,0,0,0,5598013,4088
County,San Diego County,2020,Annual,Private,5,54171,Physical/Engineering/Biological Research,976,35580,0,0,0,7261607506,3925
County,San Diego County,2020,Annual,Private,4,5417,Scientific Research and Development Svc,1015,35934,0,0,0,7286548135,3900
County,San Diego County,2020,Annual,Private,6,334413,Semiconductor and Related Devices,46,2325,0,0,0,470604505,3892
County,San Diego County,2020,Annual,Private,6,334510,Electromedical Apparatus Manufacturing,44,4508,0,0,0,893059626,3810
County,San Francisco County,2020,Annual,Private,6,517919,All Other Telecommunications,21,1479,0,0,0,980128767,12746
County,San Francisco County,2020,Annual,Private,4,5179,Other Telecommunications,29,1598,0,0,0,998543174,12020
County,San Francisco County,2020,Annual,Private,6,522320,Financial Transaction Process/Clearing,50,4725,0,0,0,2570185864,10460
County,San Francisco County,2020,Annual,Private,6,523920,Portfolio Management,327,5049,0,0,0,2671823499,10177
County,San Francisco County,2020,Annual,Private,4,5223,Activities Rel to Credit Intermediation,120,6053,0,0,0,3119528969,9910
County,San Francisco County,2020,Annual,Private,6,522390,Other Credit Intermediation Activities,30,942,0,0,0,445910466,9101
County,San Francisco County,2020,Annual,Private,5,52311,Investment Banking & Securities Dealing,122,1982,0,0,0,896702509,8702
County,San Francisco County,2020,Annual,Private,5,52599,Other Financial Vehicles,28,215,0,0,0,96252682,8596
County,San Francisco County,2020,Annual,Private,4,5239,Other Financial Investment Activities,949,10254,0,0,0,4479511846,8401
County,San Francisco County,2020,Annual,Private,3,523,Financial Investment & Related Activity,1228,16065,0,0,0,6858012322,8210
County,San Joaquin County,2020,Annual,Private,3,486,Pipeline Transportation,4,8,0,0,0,1531712,3884
County,San Joaquin County,2020,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,26,135,0,0,0,26304129,3735
County,San Joaquin County,2020,Annual,Private,6,522292,Real Estate Credit,31,193,0,0,0,33674746,3353
County,San Joaquin County,2020,Annual,Federal Government,3,522,Credit Intermediation & Related Activity,1,1,0,0,0,160491,3086
County,San Joaquin County,2020,Annual,Federal Government,6,922120,Police Protection,3,74,0,0,0,10077104,2631
County,San Joaquin County,2020,Annual,Federal Government,5,92214,Correctional Institutions,1,58,0,0,0,7888387,2623
County,San Joaquin County,2020,Annual,Private,6,621491,HMO Medical Centers,20,2223,0,0,0,294102853,2544
County,San Joaquin County,2020,Annual,Federal Government,6,923120,Administration of Public Health Programs,1,5,0,0,0,678228,2524
County,San Joaquin County,2020,Annual,Federal Government,6,921190,Other General Government Support,2,5,0,0,0,655664,2522
County,San Joaquin County,2020,Annual,Private,5,52312,Securities Brokerage,23,54,0,0,0,6964837,2473
County,San Luis Obispo County,2020,Annual,Private,6,522292,Real Estate Credit,22,132,0,0,0,29149777,4233
County,San Luis Obispo County,2020,Annual,Private,4,5222,Nondepository Credit Intermediation,35,277,0,0,0,43161600,2996
County,San Luis Obispo County,2020,Annual,Private,5,52231,Mortgage and Nonmortgage Loan Brokers,13,51,0,0,0,7784577,2964
County,San Luis Obispo County,2020,Annual,Private,4,5112,Software Publishers,20,345,0,0,0,49381329,2755
County,San Luis Obispo County,2020,Annual,Private,3,511,Publishing Industries,38,566,0,0,0,78985299,2683
County,San Luis Obispo County,2020,Annual,Private,4,5223,Activities Rel to Credit Intermediation,19,59,0,0,0,8224940,2677
County,San Luis Obispo County,2020,Annual,Private,5,23713,Power/Communication System Construction,11,660,0,0,0,90675409,2641
County,San Luis Obispo County,2020,Annual,Private,5,52312,Securities Brokerage,47,117,0,0,0,15731629,2580
County,San Luis Obispo County,2020,Annual,Private,4,5111,"Newspaper, Book, & Directory Publishers",18,221,0,0,0,29603970,2572
County,San Luis Obispo County,2020,Annual,Private,6,541618,Other Management Consulting Services,8,18,0,0,0,2417099,2524
